"thres","X1","X2","X3","X1.1","X2.1","X3.1"
"431",81.65,0.62,0.28,1,0.05,0,0.28
"432",81.83,0.62,0.28,1,0.05,0,0.28
"433",82.02,0.62,0.28,1,0.05,0,0.28
"434",82.21,0.62,0.28,1,0.05,0,0.28
"435",82.39,0.62,0.28,1,0.05,0,0.28
"436",82.58,0.62,0.27,1,0.05,0,0.28
"437",82.76,0.62,0.27,1,0.05,0,0.28
"438",82.95,0.62,0.27,1,0.05,0,0.28
"439",83.13,0.62,0.27,1,0.05,0,0.28
"440",83.32,0.62,0.27,1,0.05,0,0.28
"441",83.5,0.62,0.27,1,0.05,0,0.28
"442",83.69,0.62,0.27,1,0.05,0,0.28
"443",83.87,0.62,0.27,1,0.05,0,0.28
"444",84.06,0.62,0.27,1,0.05,0,0.28
"445",84.24,0.62,0.27,1,0.05,0,0.28
"446",84.43,0.62,0.27,1,0.05,0,0.28
"447",84.61,0.62,0.27,1,0.05,0,0.28
"448",84.8,0.62,0.27,1,0.05,0,0.28
"449",84.98,0.62,0.27,1,0.05,0,0.28
"450",85.17,0.62,0.27,1,0.05,0,0.28
"451",85.35,0.62,0.27,1,0.05,0,0.28
"452",85.54,0.62,0.27,1,0.05,0,0.28
"453",85.72,0.62,0.27,1,0.05,0,0.28
"454",85.91,0.62,0.27,1,0.05,0,0.28
"455",86.1,0.62,0.26,1,0.05,0,0.28
"456",86.28,0.62,0.26,1,0.05,0,0.28
"457",86.47,0.62,0.26,1,0.05,0,0.28
"458",86.65,0.62,0.26,1,0.05,0,0.28
"459",86.84,0.62,0.26,1,0.05,0,0.28
"460",87.02,0.62,0.26,1,0.05,0,0.28
"461",87.21,0.62,0.26,1,0.05,0,0.28
"462",87.39,0.62,0.26,1,0.04,0,0.28
"463",87.58,0.62,0.26,1,0.04,0,0.28
"464",87.76,0.62,0.26,1,0.04,0,0.28
"465",87.95,0.62,0.26,1,0.04,0,0.28
"466",88.13,0.62,0.26,1,0.04,0,0.28
"467",88.32,0.62,0.26,1,0.04,0,0.28
"468",88.5,0.62,0.26,1,0.04,0,0.28
"469",88.69,0.62,0.26,1,0.04,0,0.28
"470",88.87,0.62,0.26,1,0.04,0,0.28
"471",89.06,0.62,0.26,1,0.04,0,0.28
"472",89.24,0.62,0.26,1,0.04,0,0.28
"473",89.43,0.62,0.26,1,0.04,0,0.28
"474",89.61,0.62,0.26,1,0.04,0,0.28
"475",89.8,0.62,0.26,1,0.04,0,0.28
"476",89.98,0.62,0.26,1,0.04,0,0.28
"477",90.17,0.62,0.26,1,0.04,0,0.28
"478",90.36,0.62,0.25,1,0.04,0,0.28
"479",90.54,0.62,0.25,1,0.04,0,0.28
"480",90.73,0.62,0.25,1,0.04,0,0.28
"481",90.91,0.62,0.25,1,0.04,0,0.28
"482",91.1,0.62,0.25,1,0.04,0,0.27
"483",91.28,0.62,0.25,1,0.04,0,0.27
"484",91.47,0.62,0.25,1,0.04,0,0.27
"485",91.65,0.62,0.25,1,0.04,0,0.27
"486",91.84,0.62,0.25,1,0.04,0,0.27
"487",92.02,0.62,0.25,1,0.04,0,0.27
"488",92.21,0.62,0.25,1,0.04,0,0.27
"489",92.39,0.62,0.25,1,0.04,0,0.27
"490",92.58,0.62,0.25,1,0.04,0,0.27
"491",92.76,0.62,0.25,1,0.04,0,0.27
"492",92.95,0.62,0.25,1,0.04,0,0.27
"493",93.13,0.62,0.25,1,0.04,0,0.27
"494",93.32,0.61,0.25,1,0.04,0,0.27
"495",93.5,0.61,0.25,1,0.04,0,0.27
"496",93.69,0.61,0.25,1,0.04,0,0.27
"497",93.87,0.61,0.25,1,0.04,0,0.27
"498",94.06,0.61,0.24,1,0.04,0,0.27
"499",94.25,0.61,0.24,1,0.04,0,0.27
"500",94.43,0.61,0.24,1,0.04,0,0.27
"501",94.62,0.61,0.24,1,0.04,0,0.27
"502",94.8,0.61,0.24,1,0.04,0,0.27
"503",94.99,0.61,0.24,1,0.04,0,0.27
"504",95.17,0.61,0.24,1,0.04,0,0.27
"505",95.36,0.61,0.24,1,0.04,0,0.27
"506",95.54,0.61,0.24,1,0.04,0,0.27
"507",95.73,0.61,0.24,1,0.04,0,0.27
"508",95.91,0.61,0.24,1,0.04,0,0.27
"509",96.1,0.61,0.24,1,0.04,0,0.27
"510",96.28,0.61,0.24,1,0.04,0,0.27
"511",96.47,0.61,0.24,1,0.04,0,0.27
